,ID,Group,Feature_1,Feature_2,Feature_3
421,ID421,B,3004.8594513353773,388.3306044072715,5986.758607152178
422,ID422,B,2546.099879857912,395.4440892187601,5090.373327310868
423,ID423,A,2011.9301722388718,396.43031193163057,4057.5038208324713
424,ID424,C,2582.338105365123,388.26065837861137,-2179.3146654503366
425,ID425,B,1763.3101948932692,431.62566592709544,3510.408863298205
426,ID426,A,2820.508999508976,390.90374423175643,6489.548673783421
427,ID427,B,2837.19703856944,417.7030915544739,5654.241837023435
428,ID428,A,2590.9709809155074,403.28707725857214,5743.963537639104
429,ID429,C,2606.216630126709,398.4675431774034,-2197.1557442263265
430,ID430,B,3060.903714738801,414.08474234738054,6124.987746192454
431,ID431,B,2424.8461002517142,403.3841690256565,4864.968821637255
432,ID432,B,2102.4044905906544,392.2264476570335,4193.704351287854
433,ID433,C,3002.94544642573,414.96448345226776,-2597.0346071762233
434,ID434,C,2734.5148012721947,403.5516628816426,-2341.3493106966557
435,ID435,A,2661.43920505515,394.93386751824096,5995.540668199736
436,ID436,C,2212.1544481087303,378.59015071247353,-1836.2606337778993
437,ID437,A,2452.1889298720803,399.98255495254733,5350.367393253194
438,ID438,A,2298.703094108513,394.21951914559764,4939.067101154228
439,ID439,C,2447.6155427574554,395.14778944998034,-2060.2665335199754
440,ID440,C,2259.1954038093418,388.1888030600089,-1870.7303014715744
441,ID441,A,2547.891255949773,404.640708552678,5626.785511836968
442,ID442,C,2224.2063606731417,411.60660758829385,-1817.4803138036364
443,ID443,A,2705.7946345094065,420.1441594886981,6017.039539385627
444,ID444,A,2615.632150065623,417.0295208326045,5753.769358110331
445,ID445,A,2471.795830317375,411.77486791034397,5344.990681460616
446,ID446,C,2570.6950405528787,395.44981031815036,-2186.234855633241
447,ID447,C,2841.9337228862832,392.7597023775611,-2455.1091999304663
448,ID448,B,2507.277302029061,392.2855119302707,5032.359969446333
449,ID449,B,3133.7780500832105,407.778778888464,6265.134026431832
450,ID450,A,2613.84556171836,385.91738454958687,5917.605579684566
451,ID451,A,2163.304693779296,408.76839926227797,4454.430218046508
452,ID452,C,2193.11130471585,399.33129031554546,-1804.637918203529
453,ID453,B,2404.7255812822145,393.46933798754264,4797.420872783624
454,ID454,A,2543.4982389297033,401.0067639949254,5633.893139155112
455,ID455,A,2270.6008425179893,361.84681693223206,4991.397579275661
456,ID456,B,2045.2183818119245,398.86198314802607,4091.06078528619
457,ID457,B,2625.3822502220182,390.82252157174656,5240.703982099508
458,ID458,A,2391.748356252955,401.6347816724005,5179.313201827049
459,ID459,A,1907.2439910394512,405.83860052714334,3697.1717205640725
460,ID460,C,2015.7083447973614,391.27302019987485,-1629.109269544459
461,ID461,A,2734.429797200596,388.6232706747028,6262.177561496755
462,ID462,B,1888.906893646547,409.15598956030374,3772.291234116007
463,ID463,B,2189.663728654231,398.2939843508737,4384.288639608822
464,ID464,C,2172.4620372093827,422.1093848517866,-1745.4393111935385
465,ID465,A,2814.170236251413,362.10750769924914,6652.116380636877
466,ID466,B,2701.976737080638,383.31410391360674,5400.474966075526
467,ID467,A,2512.557175593839,391.87898312178186,5566.178497227
468,ID468,A,2474.8904317071297,414.449669482678,5345.8132695842405
469,ID469,A,2478.469553441204,398.99254980063324,5425.000668857045
470,ID470,B,2541.3187554895917,399.39401862510226,5083.808510726107
471,ID471,C,2335.5474006968975,415.40702068961264,-1923.9587330754096
472,ID472,B,2179.064369386214,401.3983176897577,4355.87293320471
473,ID473,A,2543.0446100677495,387.1219926395154,5678.656975360308
474,ID474,B,2946.9448457685808,409.5643893021798,5904.017403105371
475,ID475,B,2215.034482937532,417.7666044481818,4433.38056894533
476,ID476,C,2080.936665614822,382.3984950772715,-1686.2295609319694
477,ID477,A,2887.2643815394968,407.60637153496333,6609.444601466903
478,ID478,C,2425.3630002686145,403.41495306844877,-2033.9715900902452
479,ID479,A,2345.1268792541323,391.0253241784006,5080.0035633944935
480,ID480,B,2974.1166353968943,379.6120208589623,5955.742343589696
481,ID481,C,2204.5561674835376,393.5908229066517,-1804.1824955758013
482,ID482,A,2258.7614418118515,389.83552462612545,4831.537051701309
483,ID483,B,2350.489695948612,390.1364573210003,4705.0352171867735
484,ID484,A,2361.7949443958564,386.33424183368464,5133.544538285716
485,ID485,B,2892.1400314471402,419.39445097727605,5779.211653433143
486,ID486,B,2717.18195505497,365.7310767443122,5448.188221237369
487,ID487,A,2224.405606070784,381.6237588664572,4766.948653889434
488,ID488,B,2749.297103144881,377.8203365953958,5488.181442032009
489,ID489,C,2310.9711415792713,387.80099924863185,-1932.2099507628338
490,ID490,C,2035.4922216912946,406.07495010236363,-1623.1631916560682
491,ID491,C,2560.564058793858,375.440921130971,-2176.2612653737797
492,ID492,A,2127.8327827039925,400.7300385761664,4375.024796649823
493,ID493,A,3165.2505247251065,407.4347371890656,7444.1116605383395
494,ID494,C,2314.9156281636647,389.47742127628055,-1926.4193217952027
495,ID495,B,2461.305164148335,389.295216573441,4915.488764971975
496,ID496,B,2691.5968341294447,387.88012995633846,5371.371066717115
497,ID497,B,1965.5479732461863,393.84150030877623,3948.406358940989
498,ID498,A,1909.5755909676705,399.9646007541697,3721.1616517434068
499,ID499,C,1780.441944493874,385.19684116315227,-1405.5734099667889
500,ID500,A,2426.549815493481,395.9922137190175,5287.268607956882
501,ID501,C,2382.588405128404,392.02351383140933,-1985.6180942064184
502,ID502,C,2125.8813161899675,397.9373526899276,-1715.1657668810572
503,ID503,A,2193.720966927216,404.27954269672347,4557.330834672905
504,ID504,C,2271.553014659546,404.44143346507184,-1867.0748453862564
505,ID505,B,2201.8029408133334,376.9576233622853,4410.997138312679
506,ID506,A,2188.2571647119867,365.5373882849726,4744.314185005232
507,ID507,C,2700.454292754112,401.3303842041252,-2297.30752202385
508,ID508,A,2530.0223580558372,419.74841841041376,5493.419170455764
509,ID509,B,2642.704326987087,384.12771958549837,5289.49193752014
510,ID510,A,2386.754149596046,379.5785376950247,5278.753061654256
511,ID511,C,2712.6168661725023,405.8085577792591,-2323.488018234663
512,ID512,A,2767.3233196321994,414.8171552295852,6240.71284491465
513,ID513,B,2881.4781719169187,407.32699103193147,5789.275063980997
514,ID514,C,2069.318696626793,375.3058544898192,-1698.9453506747727
515,ID515,A,3047.412582338425,382.3855450866127,7221.424710873062
516,ID516,C,2183.6591195324045,418.784674703545,-1748.5806377039532
517,ID517,A,2487.57141353335,400.4828433140303,5472.612096200523
518,ID518,B,2408.0118857821712,440.84117364165587,4828.909772662506
519,ID519,A,2705.2493887287033,398.86424942697613,6119.168437863725
520,ID520,B,2333.966500524651,389.10243122259953,4664.105026227575
521,ID521,C,2854.3024861284093,383.92895536534246,-2450.002088792239
522,ID522,B,2425.446333557154,396.5259065835675,4833.510989573938
523,ID523,C,2196.9132637961043,420.4633520134596,-1768.9162849399563
524,ID524,A,2790.342172721529,388.9880899688896,6418.106814994649
525,ID525,C,2553.907166209249,414.94557628793837,-2134.9475464840025
526,ID526,C,3127.577946201962,411.38535471475694,-2707.779690240428
527,ID527,A,2105.4616268108302,402.29043588391016,4304.777349356499
528,ID528,B,2841.683709911507,388.1767559399423,5667.142602237507
529,ID529,A,2395.6725923965637,411.2010863892955,5126.932080073264
530,ID530,A,3093.446435303475,394.34003087861197,7300.62348431133
531,ID531,A,2155.168811197668,391.42064907273567,4499.89291142821
532,ID532,B,2549.531383927253,396.0402759024907,5115.274757562721
533,ID533,C,2481.14765782086,415.5270150093611,-2056.4608963132105
534,ID534,B,2347.2376935917127,414.80368267088045,4683.707988846513
535,ID535,B,2423.8528704553587,402.27406263178835,4846.021329386226
536,ID536,A,2427.237035445412,421.80057034597746,5179.340493337487
537,ID537,C,2603.424850973685,416.7880121087337,-2201.213856866666
538,ID538,B,2289.6046671356244,388.5342584184766,4584.110612429261
539,ID539,C,2276.831696549541,395.6884453289617,-1876.2303785700487
540,ID540,B,2140.8699631917475,431.0981171583011,4270.664171022799
541,ID541,C,3323.8278785929656,401.1856969964062,-2902.606313208587
542,ID542,C,3024.9007178441248,402.1509357957166,-2623.3523217866054
543,ID543,A,3102.311905803153,377.8318223398726,7406.059376613813
544,ID544,A,2419.482117237743,385.2646929000678,5324.33820996042
545,ID545,C,2635.920624497646,422.6254017164068,-2216.1269688788934
546,ID546,A,2932.709758702789,408.09683715974734,6747.644653545379
547,ID547,A,2823.777626630632,384.2886287011744,6535.599214998847
548,ID548,B,2800.5494600790435,414.0452788238177,5606.906142620007
549,ID549,C,2536.6699076072678,394.9944236405459,-2136.9016516882357
550,ID550,C,2865.027668481318,372.99827769756183,-2502.913825377369
551,ID551,B,2657.3174952972204,410.89302574458566,5317.479807031947
552,ID552,A,2602.98891975927,420.60397227966325,5700.754230517111
553,ID553,B,2577.378081959069,368.2049999099354,5161.125349616319
554,ID554,B,2534.1539572436236,395.7354357565893,5081.616968153011
555,ID555,B,2356.0304877224503,421.7483764510599,4716.5397204428455
556,ID556,B,2382.8795815508292,395.8856439571686,4758.2361383204225
557,ID557,B,2706.277726970789,408.01205952507325,5415.463400401172
558,ID558,A,3092.1768115945483,410.6603764321906,7237.898263172323
559,ID559,A,2811.7467636358833,353.53376006634335,6675.380311677587
560,ID560,C,2338.9312624623453,399.7776958911184,-1943.6798907152338
561,ID561,A,2185.9366129663895,384.78786476529575,4649.352992880567
562,ID562,C,2428.728802199413,410.566416147532,-2014.1996313735744
563,ID563,C,2510.977366903262,410.122409145174,-2093.5460226670843
564,ID564,B,2382.0570105938746,410.5680737649971,4753.707267753369
565,ID565,B,2376.031406819714,394.6388393562475,4741.427430174037
566,ID566,B,3022.9288052676197,428.37899922050866,6046.320304505411
567,ID567,A,2738.5023585533854,410.44189486631535,6164.551202510031
568,ID568,B,2476.82163231339,403.22774171571416,4945.765392253594
569,ID569,A,2305.761487599314,403.27837893661075,4910.811868668014
570,ID570,B,2428.3800756003475,396.1770486218764,4865.127925906192
571,ID571,B,2807.9146396633014,399.33023811970895,5616.433420562658
572,ID572,A,2472.410612049547,399.55468161030825,5419.141554914985
573,ID573,A,2349.235499454608,407.24441847407644,5025.394174987607
574,ID574,A,1954.809572893953,405.894839935384,3822.568311373451
575,ID575,C,2169.1821500252076,389.732446806705,-1777.952347744134
576,ID576,C,2473.5059079860002,365.97005610815296,-2103.359058039015
577,ID577,B,2476.8211662000226,384.0427745192347,4936.982850367319
578,ID578,C,2814.0052694501373,401.09252841369005,-2418.0663749369633
579,ID579,B,2512.849182254681,405.4937481508555,5026.4593687990755
580,ID580,C,2443.6317501405915,423.6889403450862,-2005.1371564039985
581,ID581,C,3139.533392696484,394.40662694989186,-2771.2884577511454
582,ID582,C,2458.520680769549,394.306928531843,-2075.239706846931
583,ID583,A,2919.998812182662,442.04811103171596,6541.579052632964
584,ID584,B,2342.8496534130895,398.28806397416207,4676.821882441825
585,ID585,C,2393.9363054878554,404.43580961337426,-1981.8013375858368
586,ID586,C,2343.215276461902,400.9503903804648,-1927.3292847857313
587,ID587,A,2404.7708062990473,389.03543235270274,5255.8233156738
588,ID588,A,2383.623378752495,365.43369039831686,5318.612619973051
589,ID589,B,2802.187735565386,411.5967823013263,5613.860407133065
590,ID590,A,2104.9182858574986,408.528041452439,4282.438724213879
591,ID591,A,2623.6136861353184,397.127817047833,5887.816850197272
592,ID592,C,2517.522125578605,406.1714013495382,-2100.8528170995914
593,ID593,B,2394.1351132893574,403.95002839437274,4786.019079922119
594,ID594,C,2690.9081500835696,395.5770505891132,-2289.383560913632
595,ID595,C,2447.5189583379624,397.1276358690018,-2047.4555725109215
596,ID596,A,2969.16971981823,404.55071683737964,6884.988551729837
597,ID597,A,2515.718118581119,403.1594495042077,5527.456161415396
598,ID598,A,2454.015597443252,386.41972028970764,5414.720176014092
599,ID599,A,2479.1745798145007,382.12255889004734,5527.764465840095
600,ID600,B,2111.766483631769,359.9694770058177,4226.276974672716
601,ID601,A,2697.6325748264253,400.2292956042387,6075.452896126033
602,ID602,C,2658.7623739789105,387.01397512415303,-2256.193148040455
603,ID603,B,2592.12309795898,425.17690459819573,5186.9878711587335
604,ID604,B,2548.237992891136,406.27182821919547,5082.811567495758
605,ID605,C,2713.732106843087,398.296011225595,-2324.440674400683
606,ID606,C,2194.229938721188,430.8766234044929,-1763.2741873824093
607,ID607,C,2410.5674805588346,421.7719276938348,-1988.3225728271282
608,ID608,B,2435.9878211459595,407.4464355166825,4890.133779250968
609,ID609,B,2767.923117520218,413.7580562240501,5539.81351906585
610,ID610,C,2556.834587167472,418.5420677347378,-2146.876777047476
611,ID611,A,2145.1480222804075,396.9302283135762,4437.315606700566
612,ID612,C,2036.0616255615491,373.076549463346,-1679.7601174088663
613,ID613,B,2864.381945695901,438.2357588237756,5724.709297328744
614,ID614,C,2006.8196505528958,404.3436155235244,-1602.226532732166
615,ID615,A,2640.083505312163,402.3679061373169,5893.466220385783
616,ID616,B,2418.561056658273,402.870044355546,4840.951554278082
617,ID617,C,2787.3658117707732,382.6860235576193,-2387.983096198555
618,ID618,B,2695.9858166937775,387.78130683632406,5408.933245350751
619,ID619,B,2815.616868328974,423.1624965311165,5642.042034689339
620,ID620,B,2466.727238795175,363.81514014430553,4945.247419054714
621,ID621,A,2591.2603651820864,368.87490117894646,5935.019394109993
622,ID622,B,2411.0267050238335,383.88798706896364,4834.713774937504
623,ID623,C,2850.4030251838635,357.481404593135,-2507.776432743115
624,ID624,A,2721.3387945487984,398.0700671273856,6163.21768335465
625,ID625,C,2275.4663165397333,386.27837766107035,-1880.6700997659318
626,ID626,A,2344.403336842199,407.69325903655874,4995.384542776299
627,ID627,C,2320.246552489291,397.8272429465871,-1907.7824994655334
628,ID628,B,2395.2344366082903,417.7333184785068,4796.514149011011
629,ID629,B,2260.9043420987955,418.19540556601606,4526.314192925455
630,ID630,C,2686.8638846151557,395.05272459407746,-2288.2623409229063
631,ID631,C,1918.02818437603,388.09897086333285,-1500.1026868088904
632,ID632,C,1971.970624067455,407.92518859850355,-1552.2509059656763
633,ID633,B,2221.673886509432,393.9363700108913,4438.784062063583
634,ID634,C,2501.8352611088976,423.47628591174436,-2077.352049007863
635,ID635,A,2049.077738959029,401.0506014752298,4142.89685827216
636,ID636,C,2753.511629721071,406.2290257162305,-2346.73729576583
637,ID637,C,2345.1262886650215,372.3930720208425,-1982.0547225742353
638,ID638,B,2442.4894068080694,433.3685175968426,4907.14924171869
639,ID639,B,2355.031034894726,401.6219268527268,4704.462465513864
640,ID640,C,2333.701228395004,392.503810917192,-1950.1738653004002
641,ID641,A,2303.8077293473893,389.3798128954218,4967.214511794614
642,ID642,C,2632.432278335635,416.3305189616878,-2207.1334510005613
643,ID643,B,2545.2686855174816,405.5077055460211,5096.160196148211
644,ID644,C,2454.97088036453,386.3943631432407,-2066.7863397344217
645,ID645,C,2482.2644272119096,401.128141204997,-2088.8514556774953
646,ID646,A,2931.847932946462,403.2899577352494,6771.533405633693
647,ID647,A,1947.2687542354247,374.4416636244938,3987.6509589983193
648,ID648,B,2714.098121260901,405.37639385485784,5429.905415726212
649,ID649,C,2646.887162357786,397.5218074055146,-2259.4985870940773
650,ID650,B,2234.126232065251,403.22416017080207,4448.705737275661
651,ID651,B,2576.669872247223,393.0237909686826,5151.640069489008
652,ID652,A,2884.376322979509,419.4511956918014,6584.404761687249
653,ID653,C,2372.8005865779996,391.1406846599723,-1986.6546540989912
654,ID654,C,2317.3747046792464,398.4870293553081,-1931.9937685812868
655,ID655,B,2805.909094170711,410.203604338432,5586.241596161515
656,ID656,A,2140.637440417823,421.02061930893694,4321.766028307052
657,ID657,A,3061.982002558494,363.607431123282,7366.629321221425
658,ID658,B,2595.1604787178803,421.861570238093,5187.19275851197
659,ID659,A,2878.4507691394238,396.16512508363826,6646.73000107281
660,ID660,B,2344.1044072466884,417.129476828174,4671.760296415039
661,ID661,C,2543.919644908318,398.70186397825523,-2155.9553564797952
662,ID662,A,2644.692420828596,399.0365573691994,5933.534096052823
663,ID663,A,2422.0868215008404,418.58097644396463,5168.82989909006
664,ID664,C,2159.9123103776983,403.6563684589073,-1755.3570305593696
665,ID665,C,2747.1897304100685,383.75352215795687,-2340.997182087255
666,ID666,B,2424.2518896774272,379.3638820742859,4851.581217267967
667,ID667,A,2581.852085295658,403.5551562611456,5715.151368583283
668,ID668,B,2336.6111685271258,401.9182162408027,4685.507132121762
669,ID669,B,2065.0934186174586,395.5627235681647,4121.423350372996
670,ID670,C,2590.507507633664,398.5787196709233,-2206.1815967931757
671,ID671,A,2138.355640389412,405.88747283811614,4404.213484810393
672,ID672,A,2543.412790523814,371.22137546239935,5770.206430348785
673,ID673,B,2473.703381237316,392.09982019559635,4944.187733461719
674,ID674,B,2773.1911184102564,414.46441483968033,5540.017121475486
675,ID675,A,3091.1389639325193,385.21606148401565,7344.18321234514
676,ID676,C,3048.533806456188,405.83756330626994,-2647.713932469113
677,ID677,C,1854.2955065462804,381.82532504227584,-1456.9986456765257
678,ID678,C,2467.059420328914,389.36108374345935,-2077.6312132859034
679,ID679,C,2701.221848085859,423.4132598325441,-2265.876960663714
680,ID680,B,2510.8702665462724,390.2502020690346,5029.877876134769
681,ID681,C,2575.1716610350495,391.99892709797547,-2184.994301055335
682,ID682,B,2630.048898346218,392.61290111611964,5249.47237104846
683,ID683,C,2522.7510241803807,383.57871220712053,-2144.7127822528487
684,ID684,A,1766.3433535890508,376.44522291584246,3427.4557770897895
685,ID685,C,2062.626245370797,387.1498616876711,-1676.0691617331838
686,ID686,B,2616.5734300543018,396.0458815371157,5239.218187761328
687,ID687,A,2676.5974029296044,374.3503938444174,6141.957407623386
688,ID688,C,2175.477791916762,381.3249707671508,-1804.977353950669
689,ID689,A,2672.6607731370455,397.9709691002093,6026.574730227885
690,ID690,C,2467.845961575575,403.8948136577987,-2044.0388402235596
691,ID691,C,2633.134133960707,394.57045886223847,-2239.744242940945
692,ID692,A,2550.98376796296,404.2461456608186,5618.7413958714205
693,ID693,C,2878.3084674024753,401.4837966676354,-2474.5923139232113
694,ID694,C,2434.082093205523,400.1193909543983,-2046.3297881632852
695,ID695,A,2432.686327357396,399.5239583893701,5285.472841923583
696,ID696,A,2518.9959037608337,389.6846640024101,5598.750912594209
697,ID697,C,2180.435114461567,407.96334910132293,-1770.04497557736
698,ID698,B,2674.0854756064496,409.2634950993782,5349.018580955519
699,ID699,A,1804.8235999205258,386.9816674439607,3470.6961230321085
700,ID700,A,2189.1130649852494,385.53385944910764,4645.888510268501
701,ID701,B,2250.1612573471075,403.68536393461795,4522.048267563304
702,ID702,B,2973.312207531454,397.522646752061,5948.2570769608465
703,ID703,C,1849.643275425129,405.2831068828824,-1456.4025495246663
704,ID704,A,2354.5282665181417,417.45096147725565,4981.138385763054
705,ID705,B,3154.2710109903433,415.7117192137419,6317.024502204129
706,ID706,A,2406.871933971587,415.0966971692642,5116.8800439533525
707,ID707,A,3003.070199041584,395.5764436158684,7042.630174780505
708,ID708,C,2459.117030903794,399.4706042028068,-2073.845801672563
709,ID709,A,2022.0964805501508,416.6561618284821,3976.0035780465414
710,ID710,A,3025.5010190355047,396.29727032374603,7100.641691039631
711,ID711,A,2308.6482717182275,414.9988667777191,4860.85152213453
712,ID712,C,1885.3630882528137,405.01733665861843,-1490.8738337011391
713,ID713,C,1984.871538558477,398.17134055412345,-1554.5989300185402
714,ID714,C,2631.7259135364384,386.88841016289376,-2248.93290668695
715,ID715,C,2476.0570957238547,359.373242000347,-2123.6635515483213
716,ID716,C,2050.473548456664,407.26154212914685,-1629.7809989861414
717,ID717,A,2457.184988123635,395.55659197731563,5367.300540651624
718,ID718,A,2572.446534349816,376.4070623976485,5851.855935830222
719,ID719,A,2084.3204182280556,418.9693485038798,4143.2975124074
720,ID720,B,2542.6089564404397,383.23556028675745,5087.720078550336
721,ID721,A,2654.291611791504,395.73475465618907,5979.616411963201
722,ID722,B,2104.0984289990915,405.8230674832134,4210.602082166584
723,ID723,B,2669.1670809875163,387.44999470560543,5332.240944106277
724,ID724,C,2488.82766015573,419.4534350025672,-2069.958543185497
725,ID725,C,2647.7871096683743,400.873484186416,-2239.3912807322745
726,ID726,B,2086.701972663563,362.27531904483726,4173.2087934578585
727,ID727,B,2740.876705974217,381.17866317377093,5499.495758960641
728,ID728,A,2336.1068816324823,377.25295790364385,5137.402719949512
729,ID729,B,1593.870371270173,399.53167129259674,3175.6192776804623
730,ID730,B,2328.1610234258765,392.8610116576076,4650.408712226595
731,ID731,B,2684.1325624572823,383.1029030004789,5383.2558770410515
732,ID732,A,2430.4952940941494,410.2823970235147,5241.078943384235
733,ID733,B,2556.037611880817,403.90863634475136,5108.054521288566
734,ID734,A,2758.6036355709066,407.6257930632045,6225.3182668166255
735,ID735,B,2735.872121262563,378.6662377263486,5486.356449053595
736,ID736,A,2835.6306870910566,376.58173364003125,6607.914523269732
737,ID737,A,2404.897587643085,384.5054281394704,5285.197477941679
738,ID738,B,2057.2475774473355,398.80257696802585,4106.786010377881
739,ID739,A,2598.9787052486454,427.38790039443177,5643.911874402009
740,ID740,B,2699.2250521015326,369.4461504040448,5415.700561818213
741,ID741,C,2762.24613754396,392.54762852083115,-2354.222974728662
742,ID742,B,2079.947520607321,384.5817396886154,4160.377489687428
743,ID743,B,2749.7631681360645,398.968292343742,5487.254100651225
744,ID744,B,2597.8324012916455,375.53576072233864,5198.705369013297
745,ID745,B,1944.5351501561724,406.44879236072853,3905.6244977602223
746,ID746,C,2548.853445131905,403.6806449725998,-2150.2473270578043
747,ID747,C,2238.985108282138,389.35683027816333,-1855.9631720165748
748,ID748,A,2578.820695705862,394.85959983192754,5775.903728160279
749,ID749,A,2832.8788185268168,377.0297725607614,6634.884541795479
750,ID750,B,2272.3706214784015,406.8105824729889,4550.14189230821
751,ID751,C,2289.68229436533,423.14405455169873,-1878.166527311497
752,ID752,B,2812.6104300581806,393.44646933871354,5626.0218096618055
753,ID753,A,1898.39428134721,407.41763647272074,3664.2562757729565
754,ID754,C,2354.3030832416807,385.5801161536586,-1957.722905624711
755,ID755,A,2680.9088687440567,379.93568780685956,6109.648738285858
756,ID756,C,1930.2943947890394,414.83975220801796,-1502.2900934695451
757,ID757,A,2169.2270975239508,405.6021198513689,4477.648601919978
758,ID758,C,2833.5732128682166,366.92974161457755,-2487.8366239223074
759,ID759,C,2788.8269670875898,399.31650468515744,-2379.604891070464
760,ID760,A,2029.3877101141354,422.80989753384983,3962.4512891120394
761,ID761,B,2539.9687503296045,396.1843388731889,5068.365119524652
762,ID762,B,2475.3596762652232,390.2773424742161,4940.57780276842
763,ID763,A,2310.0535150243218,398.22420123907756,4945.379120110709
764,ID764,B,2613.609034425109,414.85869541901013,5247.42415770677
765,ID765,C,2491.1552705808126,410.8710567383087,-2090.20990113222
766,ID766,B,2228.34232343177,385.41834433849726,4470.5246206605225
767,ID767,B,2468.8355558860712,406.55894007593645,4907.649369157067
768,ID768,B,2997.328263416489,401.5246497088228,6006.251680966651
769,ID769,C,2464.4584689223816,399.6601069302188,-2066.6418492427874
770,ID770,A,2545.8016292332004,417.95421869780586,5526.0377734541935
771,ID771,C,2538.075275601391,398.525072066846,-2158.261608924613
772,ID772,C,2247.9737091789843,390.7843621846228,-1848.10653608531
773,ID773,A,2852.522496662106,402.69446127378524,6560.252085786678
774,ID774,C,2600.7195860448164,390.2282321605156,-2206.412203461958
775,ID775,C,2527.3255248949395,397.1102798376597,-2110.6188193646985
776,ID776,C,2160.3269479532282,399.6587404041808,-1761.7606545564831
777,ID777,B,2377.8654882740125,399.392612411286,4761.4561852224615
778,ID778,B,2341.622219207567,394.0294746910907,4667.761228869142
779,ID779,A,2628.591217355685,404.4224136240037,5853.741319087765
780,ID780,A,2491.453576610364,393.9920907184678,5494.202713840421
781,ID781,C,2784.0951268221743,380.39071132331685,-2421.0682800913064
782,ID782,A,2976.3043545273185,423.6451382630382,6828.554164181061
783,ID783,A,2732.185583112066,407.7729643305187,6165.4229207338585
784,ID784,B,2612.5101972263974,365.70699300459813,5222.28201485412
785,ID785,B,2639.9748809343664,421.8013762375993,5263.508168964475
786,ID786,A,2633.6683122038876,409.07746553224604,5859.202877776138
787,ID787,A,2436.0060897813455,381.7507207297357,5402.464604997416
788,ID788,C,2911.5743468718847,410.39437392391693,-2535.5023386507987
789,ID789,C,2189.4648141521257,395.13295940478383,-1802.7429282060848
790,ID790,C,2414.3496456501675,401.08859536693234,-2008.588544569863
791,ID791,B,2298.431461687848,428.5268332586083,4618.749877466861
792,ID792,B,1823.784422952716,416.4998936549837,3648.378274936723
793,ID793,C,2711.147529345909,377.23582881229424,-2340.040498570024
794,ID794,B,2003.774365400801,391.9482011842895,3994.419787394923
795,ID795,B,2735.0217690018526,408.7470172846336,5480.305305086298
796,ID796,C,2998.1552366917276,415.4248009885406,-2604.0676677005777
797,ID797,C,2649.927539122903,406.7067629686062,-2234.2184211073077
798,ID798,C,2562.7895049048684,396.2499848979595,-2167.1367504015366
799,ID799,B,2529.324666837443,385.4357059010267,5061.122175570678
